n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,2.94,62.0,45.0,0.5,2026-09-10 13:10,2026-09-10 14:45,1.16263,1.1595,30.5,918.18,20.58,16.74,0.0,897.6,ATR target,100897.6
2,SELL,2.75,74.2,45.0,0.5,2026-09-10 15:00,2026-09-10 15:55,1.16032,1.16186,-16.1,-423.04,19.25,13.29,0.0,-442.29,ATR stop,100455.31
3,SELL,7.47,66.2,45.0,0.4,2026-09-11 08:05,2026-09-11 08:50,1.16084,1.16107,-3.0,-171.42,52.29,36.96,0.0,-223.71,chop scratch,100231.6
4,SELL,6.87,65.4,47.3,0.333,2026-09-11 13:50,2026-09-11 14:50,1.15929,1.16016,-9.4,-597.96,48.09,41.49,0.0,-646.05,ATR stop,99585.55
5,SELL,1.33,57.6,52.8,0.6,2026-09-14 08:05,2026-09-14 12:05,1.15611,1.15406,19.8,272.17,9.31,8.46,0.0,262.86,gui stop,99848.41
