n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,14.85,65.8,45.0,0.5,2026-09-10 13:50,2026-09-10 14:40,1.16233,1.16082,14.4,2248.45,103.95,97.85,0.0,2144.5,sugar full,102144.5
2,SELL,12.95,68.6,45.0,0.6,2026-09-10 15:00,2026-09-10 15:55,1.16032,1.16186,-16.1,-1992.14,90.65,62.59,0.0,-2082.79,ATR stop,100061.71
3,SELL,12.41,55.3,45.0,0.5,2026-09-14 14:35,2026-09-14 16:20,1.1534,1.15361,-2.9,-269.12,86.87,76.77,0.0,-355.99,ATR stop,99705.72
4,SELL,9.08,54.1,46.5,0.4,2026-09-16 14:25,2026-09-16 16:50,1.15294,1.15417,-13.0,-1116.67,63.56,49.77,0.0,-1180.23,ATR stop,98525.49
