n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,0.29,62.0,45.0,0.5,2026-09-10 13:10,2026-09-10 14:45,1.16263,1.1595,30.5,90.57,2.03,1.65,0.0,88.54,ATR target,100088.54
2,SELL,0.22,74.2,45.0,0.5,2026-09-10 15:00,2026-09-10 15:55,1.16032,1.16186,-16.1,-33.84,1.54,1.06,0.0,-35.38,ATR stop,100053.16
3,SELL,0.74,66.2,45.0,0.4,2026-09-11 08:05,2026-09-11 08:50,1.16084,1.16107,-3.0,-16.98,5.18,3.66,0.0,-22.16,chop scratch,100030.99
4,SELL,0.66,60.8,47.3,0.6,2026-09-11 10:55,2026-09-11 12:20,1.15983,1.15945,3.1,24.84,4.62,3.21,0.0,20.22,gui stop,100051.22
