n,side,lots,conf,threshold,cal_p,open_time,close_time,entry,exit,pips,gross,commission,slippage,swap,usd,reason,equity
1,SELL,2.67,61.9,45.0,0.5,2026-09-10 15:00,2026-09-10 15:55,1.16032,1.16186,-16.1,-410.74,18.69,12.91,0.0,-429.43,ATR stop,99570.57
2,SELL,2.57,55.3,45.0,0.4,2026-09-11 13:50,2026-09-11 14:45,1.15929,1.15878,4.5,132.63,17.99,16.43,0.0,114.64,trail stop,99685.21
3,SELL,2.7,57.8,45.0,0.5,2026-09-14 10:50,2026-09-14 13:10,1.15378,1.15455,-8.4,-208.95,18.9,13.2,0.0,-227.85,ATR stop,99457.37
4,SELL,2.72,58.4,46.2,0.429,2026-09-15 09:15,2026-09-15 10:00,1.15357,1.15385,-3.5,-76.35,19.04,13.79,0.0,-95.39,chop scratch,99361.97
5,BUY,2.43,55.2,51.0,0.375,2026-09-15 15:45,2026-09-15 16:45,1.1544,1.15398,-4.9,-101.33,17.01,15.06,0.0,-118.34,ATR stop,99243.64
6,BUY,2.3,49.1,51.6,0.5,2026-09-16 10:15,2026-09-16 10:45,1.15474,1.15398,-8.3,-175.35,16.1,12.05,0.0,-191.45,ATR stop,99052.18
7,SELL,1.67,46.1,52.1,0.4,2026-09-16 14:50,2026-09-16 15:40,1.15359,1.15384,-3.3,-43.18,11.69,8.11,0.0,-54.87,chop scratch,98997.31
8,BUY,1.84,45.6,52.4,0.333,2026-09-17 09:55,2026-09-17 13:15,1.14743,1.14734,-1.6,-15.95,12.88,9.51,0.0,-28.83,ATR stop,98968.48
